titre,url_source,source_id,source_name,organisme,date_publication,date_limite,categories,tags,eligibilite,perimetre_niveau,perimetre_geo,montant_min,montant_max,resume,url_candidature,email_contact,fingerprint,statut,urgence,is_active,days_remaining
"Aides aux maisons de santé pluriprofessionnelles (MSP), centres de santé et cabinets de groupe",https://www.iledefrance.fr/aides-et-appels-a-projets/29,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,"sante-handicap, solidarite-inclusion",Région solidaire,collectivites,national,Île-de-France,,,"Dans le cadre de sa politique Région Solidaire, la Région soutient la création de nouvelles structures d'exercice collectif (MSP, centres de santé, cabinets de groupe, maisons médicales de garde) favorisant l’accès aux soins des Franciliens.",,structurecollective-sante@iledefrance.fr,ace7883505545333,permanent,permanent,True,
Innov'up Expérimentation Transition Ecologique des territoires,https://www.iledefrance.fr/aides-et-appels-a-projets/562,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,environnement-transition,Emploi|||Attractivité|||Smart Région,"entreprises, professionnels, collectivites",national,Île-de-France,,,"La Région, Bpifrance et leurs partenaires accompagnent les TPE, PME et ETI d’Île-de-France qui expérimentent des solutions innovantes en réponse aux enjeux de transition écologique des territoires franciliens.",,innovup-transition-ecologique@iledefrance.fr,fff7a1f2a0b83a8d,permanent,permanent,True,
Aide à la promotion des éditeurs (aide aux projets des professionnels de la chaîne du livre),https://www.iledefrance.fr/aides-et-appels-a-projets/206,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,culture-sport,,"entreprises, professionnels",national,Île-de-France,,,"L’aide régionale vise à accompagner la promotion des éditeurs indépendants, notamment via leur participation à des salons et foires.",https://mesdemarches.iledefrance.fr,laurence.vintejoux@iledefrance.fr,209c6ef348a35600,permanent,permanent,True,
Abonnement à lexportateur.com,https://www.iledefrance.fr/aides-et-appels-a-projets/771,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,autre,,"entreprises, professionnels",national,Île-de-France,,,"Afin de sécuriser le développement export des entreprises franciliennes, la Région Île-de-France finance 1 an d'abonnement à lexportateur.com, plateforme spécialisée en droit du commerce international opérée par la CCI Paris Île-de-France.",,slogeot@cci-paris-idf.fr,b01b0c92ff770a6e,permanent,permanent,True,
Eau et milieux aquatiques et humides,https://www.iledefrance.fr/aides-et-appels-a-projets/39,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,environnement-transition,,"etablissements, associations, collectivites",national,Île-de-France,,,"La Région s'appuie sur les solutions fondées sur la nature, favorables à la préservation et au développement de la biodiversité en Île-de-France, pour préserver, restaurer et valoriser les milieux aquatiques et humides.",,eau-tramevertetbleue@iledefrance.fr,c47cda24d202d217,permanent,permanent,True,
"Soutien régional à l'acquisition de matériels sportifs, Esportifs ou parasportifs",https://www.iledefrance.fr/aides-et-appels-a-projets/717,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,culture-sport,Handicap,"associations, particuliers, collectivites",national,Île-de-France,,,"La Région entend, à travers cette aide à l'acquisition de matériels, accompagner le développement de la pratique sportive, e-sportive et parasportive en Île-de-France et soutenir les parasportifs franciliens.",,laurent.toutain@iledefrance.fr,4c841e2257f1cf95,permanent,permanent,True,
Fonds Régional pour les Talents Emergents (FoRTE) - Subvention aux Structures (2025),https://www.iledefrance.fr/aides-et-appels-a-projets/412,iledefrance_opendata,Région Île-de-France,Région Île-de-France,2024-10-21,,"culture-sport, numerique",Cinéma - Audiovisuel - Jeu vidéo|||Musique|||Arts plastiques|||Spectacle vivant,"associations, entreprises, professionnels, collectivites",national,Île-de-France,,,"Afin de soutenir la jeune création, la Région propose le Fonds régional pour les talents émergents, qui permet à de jeunes artistes de 18 à 30 ans d'être aidés financièrement et accompagnés pour leur première œuvre professionnelle en Île-de-France.",,forte@iledefrance.fr,05c3be3a87883118,permanent,permanent,True,
Jeunesse et promesse républicaine,https://www.iledefrance.fr/aides-et-appels-a-projets/709,iledefrance_opendata,Région Île-de-France,Région Île-de-France,2024-04-10,,autre,,associations,national,Île-de-France,,,"La Région Île-de-France, à travers l'agence de l'orientation et de la promesse républicaine (ORIANE), s'engage à soutenir les actions visant à répondre aux enjeux de la promesse républicaine, notamment auprès de la jeunesse francilienne.",,politiquedelaville@iledefrance.fr,d2f81d71548e8099,permanent,permanent,True,
Contrat rural,https://www.iledefrance.fr/aides-et-appels-a-projets/286,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,autre,,collectivites,national,Île-de-France,,,"La Région soutient les projets de construction, de rénovation ou d'aménagement des collectivités situées dans les territoires ruraux de grande couronne (77, 78, 91 et 95).",,contrats-ruraux@iledefrance.fr,167bab13fe6e859f,permanent,permanent,True,
Aide aux commerces de proximité en milieu rural,https://www.iledefrance.fr/aides-et-appels-a-projets/82,iledefrance_opendata,Région Île-de-France,Région Île-de-France,2024-02-14,,autre,Attractivité,professionnels,national,Île-de-France,,,"La Région soutient le maintien, la création, le développement ou la reprise de commerces de proximité dans les territoire ruraux afin de contribuer à la revitalisation des centre-bourgs et renforcer l'attractivité des communes rurales.",,commerces-ruraux@iledefrance.fr,8a6fe4b50218c226,permanent,permanent,True,
Aide à la revitalisation commerciale des communes en milieu rural,https://www.iledefrance.fr/aides-et-appels-a-projets/75,iledefrance_opendata,Région Île-de-France,Région Île-de-France,2024-02-14,,autre,Attractivité,collectivites,national,Île-de-France,,,"La Région soutient le maintien, la création, le développement et la reprise de commerces de proximité dans les territoires ruraux afin de contribuer à la revitalisation des centres-bourgs et de renforcer l'attractivité des communes rurales.",,commerces-ruraux@iledefrance.fr,ef3457c6abf1d18f,permanent,permanent,True,
Aide aux projets œuvrant à la valorisation du patrimoine labellisé d'intérêt régional,https://www.iledefrance.fr/aides-et-appels-a-projets/109,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,culture-sport,Patrimoine,"associations, professionnels, collectivites",national,Île-de-France,,,"La Région soutient les actions de valorisation qui visent à promouvoir le patrimoine labellisé d'intérêt régional. Cette démarche renforce l'attractivité touristique de l'Île-de-France, en mettant l'accent sur un patrimoine méconnu, à découvrir.",,heloise.maille-virole@iledefrance.fr,977f0b1232cd5721,permanent,permanent,True,
INVESTISSEMENT CULTUREL - Aide aux travaux et à l'acquisition d'équipements,https://www.iledefrance.fr/aides-et-appels-a-projets/290,iledefrance_opendata,Région Île-de-France,Région Île-de-France,2019-10-31,,culture-sport,Attractivité,"associations, professionnels, collectivites",national,Île-de-France,,,"Le dispositif de soutien à l'investissement culturel permet à la Région d'accompagner les travaux des bâtiments culturels et les acquisitions d'équipements (mobilier, matériel numérique et scénographique).",,christine.vacher@iledefrance.fr,3e76303f991f0aee,permanent,permanent,True,
"Aide à la construction, la restauration, l'aménagement des musées et la numérisation des collections",https://www.iledefrance.fr/aides-et-appels-a-projets/72,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,culture-sport,Patrimoine|||Attractivité,"associations, professionnels, collectivites",national,Île-de-France,,,Les Musées franciliens disposent d'importantes collections. Ils constituent à ce titre des espaces privilégiés de valorisation du patrimoine. La Région s'est engagée à soutenir l'attractivité et le rayonnement des Musées de France.,,heloise.maille-virole@iledefrance.fr,dd61410889d0dcdb,permanent,permanent,True,
Plan route de demain : Innovation,https://www.iledefrance.fr/aides-et-appels-a-projets/608,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,culture-sport,,collectivites,national,Île-de-France,,,"Pour réduire la congestion routière et anticiper le développement de la route de demain, la Région soutient les projets visant à transformer les usages de la route pour les rendre plus modernes, performants et respectueux de l’environnement.",,,3c03675de1e6acd4,permanent,permanent,True,
Logement locatif intermédiaire (LLI),https://www.iledefrance.fr/aides-et-appels-a-projets/378,iledefrance_opendata,Région Île-de-France,Région Île-de-France,2020-07-01,,autre,Attractivité,collectivites,national,Île-de-France,,,La Région soutien la création nette de logements locatifs intermédiaires destinés aux travailleurs clés indispensables au bon fonctionnement de la société.,,angelo.zagalolo@iledefrance.fr,217e146b530c0534,permanent,permanent,True,
Fonds de soutien aux artisans et commerçants touchés par les émeutes urbaines,https://www.iledefrance.fr/aides-et-appels-a-projets/622,iledefrance_opendata,Région Île-de-France,Région Île-de-France,2023-07-06,,autre,,professionnels,national,Île-de-France,,,La Région Île-de-France soutient les commerçants et artisans victimes de dégradations matérielles avec une aide pouvant aller jusqu'à 10 000€. Objectif : Zéro reste à charge après le passage des assurances.,,urgencecommerce@iledefrance.fr,47b52430da2cc517,permanent,permanent,True,
Accompagnement Compétitivité et Décarbonation de l'industrie,https://www.iledefrance.fr/aides-et-appels-a-projets/686,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,insertion-emploi,Emploi,"entreprises, professionnels",national,Île-de-France,,,"La Région soutient les PME et ETI industrielles dans leur modernisation et leur transition écologique. Cet accompagnement, porté par le CETIM en partenariat avec la CCI Paris Île-de-France, s'appuie sur 3 piliers : Stratégie, Produits, Process.",https://www.cetim.fr/competitivite-et-decarbonation-de-l-industrie/CCI,industrie-decarbonee@cetim.fr,2b27f1dd2305f798,permanent,permanent,True,
Rénovation énergétique des bâtiments publics,https://www.iledefrance.fr/aides-et-appels-a-projets/95,iledefrance_opendata,Région Île-de-France,Région Île-de-France,2018-11-08,,environnement-transition,Budget participatif,collectivites,national,Île-de-France,,,"En déclinaison de sa Stratégie énergie-climat, la Région soutient les opérations de rénovation énergétique du patrimoine bâti public.",,aap-batiments-durables@iledefrance.fr,28bcd531a9885eba,permanent,permanent,True,
Solidarités nouvelles et innovation sociale en faveur des plus précaires,https://www.iledefrance.fr/aides-et-appels-a-projets/247,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,"sante-handicap, solidarite-inclusion",Région solidaire,"associations, collectivites",national,Île-de-France,,,"Dans le cadre de sa politique Région Solidaire, la Région Île-de-France promeut des actions qui s'adressent aux Franciliens en situation de précarité.",,solidarites@iledefrance.fr,0117e1d2b3851eeb,permanent,permanent,True,
Aide aux projets des groupements (aide aux projets des professionnels de la chaîne du livre),https://www.iledefrance.fr/aides-et-appels-a-projets/148,iledefrance_opendata,Région Île-de-France,Région Île-de-France,2021-06-03,,culture-sport,Livre,"associations, entreprises, professionnels, collectivites",national,Île-de-France,,,La Région accompagne l'élaboration d'outils et d'actions communes par des groupements de professionnels du livre et de la lecture.,,laurence.vintejoux@iledefrance.fr,c53cc25b4f3ce403,permanent,permanent,True,
Aide aux projets éditoriaux exceptionnels (aide aux projets des professionnels du livre),https://www.iledefrance.fr/aides-et-appels-a-projets/488,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,culture-sport,Livre,"associations, entreprises, professionnels",national,Île-de-France,,,La Région accompagne les projets éditoriaux exceptionnels dont l’équilibre économique ne peut être assumé dans le cadre ordinaire de l’activité de l’éditeur.,,laurence.vintejoux@iledefrance.fr,9922f03d41f9e303,permanent,permanent,True,
Plan régional piscines et patinoires,https://www.iledefrance.fr/aides-et-appels-a-projets/15,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,culture-sport,,collectivites,national,Île-de-France,,,"La Région entend réduire les carences en patinoires et en piscines conformes aux besoins des pratiques au sein des clubs résidents franciliens, tout en favorisant l'accès aux personnes en situation de handicap.",,mathieu.leopold@iledefrance.fr,833caba1d97c899f,permanent,permanent,True,
FEADER - Projets LEADER contribuant au développement rural francilien (77.05.01),https://www.iledefrance.fr/aides-et-appels-a-projets/687,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,culture-sport,,"etablissements, associations, entreprises, professionnels, collectivites",national,Île-de-France,,,"Avec pour objectif le développement des zones rurales et périurbaines, LEADER apporte une aide à des projets de tous secteurs soutenus par les 5 Groupes d'action locale (GAL) franciliens.",,leaderseineaval@gmail.com,9b051e8d11c23931,permanent,permanent,True,
Aide aux entrepreneuses  pour la réduction des inégalités,https://www.iledefrance.fr/aides-et-appels-a-projets/665,iledefrance_opendata,Région Île-de-France,Région Île-de-France,2024-01-14,,insertion-emploi,Egalité femmes/hommes|||Emploi|||Handicap,"associations, entreprises, professionnels",national,Île-de-France,,,La Région met en place une aide forfaitaire à destination des entrepreneuses ayant au moins 1 enfant à charge afin de réduire les inégalités d'accès à l'entrepreneuriat et inciter les femmes à entreprendre.,,aides.economiques@iledefrance.fr,59c6b4926fca829e,permanent,permanent,True,
Aide aux projets des musées œuvrant à la valorisation du patrimoine,https://www.iledefrance.fr/aides-et-appels-a-projets/113,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,culture-sport,Patrimoine|||Attractivité,"associations, collectivites",national,Île-de-France,,,"La Région accompagne les musées de France, dont les projets favorisent la découverte des collections constitutives du patrimoine francilien. Très ancrés dans les territoires franciliens, ces musées contribuent à un accès à la culture pour tous.",,heloise.maille-virole@iledefrance.fr,6ce8b701ff48d5be,permanent,permanent,True,
Plan route de demain: Amélioration de la desserte des lycées et des îles de loisirs,https://www.iledefrance.fr/aides-et-appels-a-projets/610,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,culture-sport,Iles de loisirs,collectivites,national,Île-de-France,,,"La Région renforce la mobilité au plus près des territoires, en améliorant la desserte des lycées et des îles de loisirs.",,,0f741caad70a8bdd,permanent,permanent,True,
"Soutien aux personnes concernées par l'après-cancer, la drépanocytose ou les soins palliatifs",https://www.iledefrance.fr/aides-et-appels-a-projets/403,iledefrance_opendata,Région Île-de-France,Région Île-de-France,2022-04-20,,"sante-handicap, solidarite-inclusion",Région solidaire,"associations, entreprises, collectivites",national,Île-de-France,,,"Dans le cadre de sa politique Région solidaire, la Région soutient les actions visant à favoriser l'information et l'accompagnement des personnes concernées par l'après-cancer, les soins palliatifs ou la drépanocytose.",,sante@iledefrance.fr,02840f04c79a92d8,permanent,permanent,True,
SANTE NUMERIQUE ET INNOVATION,https://www.iledefrance.fr/aides-et-appels-a-projets/406,iledefrance_opendata,Région Île-de-France,Région Île-de-France,2019-12-31,,"sante-handicap, solidarite-inclusion",Région solidaire,"associations, professionnels, collectivites",national,Île-de-France,,,"Intelligence artificielle, télémédecine… Alors que le système de santé est en évolution rapide, la Région soutient les projets qui misent sur les nouvelles technologies pour améliorer la santé des Franciliens et le travail des soignants.",,sante@iledefrance.fr,b412623351523efd,permanent,permanent,True,
Soutien à la télémédecine,https://www.iledefrance.fr/aides-et-appels-a-projets/605,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,"sante-handicap, solidarite-inclusion",Région solidaire,"associations, entreprises, professionnels, collectivites",national,Île-de-France,,,"La Région souhaite faciliter le déploiement, dans les territoires, des nouvelles technologies appliquées à la médecine qui peuvent permettre, selon le contexte local, d’apporter des réponses concrètes aux problèmes de désertification médicale.",,sante@iledefrance.fr,32871728417ca9c2,permanent,permanent,True,
Aide à la restauration des objets mobiliers protégés,https://www.iledefrance.fr/aides-et-appels-a-projets/103,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,culture-sport,Patrimoine|||Attractivité,collectivites,national,Île-de-France,,,"La Région préserve le mobilier inscrit ou classé au titre des Monuments historiques, qui contribue à l'attrait des sites patrimoniaux auprès du public.",,heloise.maille-virole@iledefrance.fr,6e17f9d521e15cf0,permanent,permanent,True,
Aide à l'achat d'une alarme,https://www.iledefrance.fr/aides-et-appels-a-projets/507,iledefrance_opendata,Région Île-de-France,Région Île-de-France,2021-10-31,,autre,Sécurité,particuliers,national,Île-de-France,,,"La Région apporte une aide forfaitaire de 100 euros aux Franciliens qui installent des alarmes, détecteurs, caméras, etc. pour lutter contre les cambriolages et renforcer leur sécurité.",,ssp-alarmes@iledefrance.fr,1476085f8706918c,permanent,permanent,True,
Soutien à l'équipement en vidéoprotection,https://www.iledefrance.fr/aides-et-appels-a-projets/124,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,autre,Sécurité,collectivites,national,Île-de-France,,,"La Région soutient, dans le cadre du « Bouclier de sécurité », le développement de la vidéoprotection pour lutter contre la délinquance de voie publique, et notamment les cambriolages.",,bruno.tellier@iledefrance.fr,2f45e79d3f63e29a,permanent,permanent,True,
Innov'up Leader - France 2030  Île-de-France,https://www.iledefrance.fr/aides-et-appels-a-projets/513,iledefrance_opendata,Région Île-de-France,Région Île-de-France,2024-09-30,,autre,Attractivité|||Emploi,"entreprises, professionnels",national,Île-de-France,,,"La Région Île-de-France soutient, à travers sa gamme de financement Innov'up, avec l'État et en partenariat avec Bpifrance, des projets innovants portés par des PME et des ETI franciliennes.",,aides.economiques@iledefrance.fr,768187cbe2e37ccd,permanent,permanent,True,
1000 mares en Île-de-France,https://www.iledefrance.fr/aides-et-appels-a-projets/718,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,environnement-transition,,"associations, collectivites",national,Île-de-France,,,"La Région accompagne les projets de création et de restauration de mares sur tout le territoire francilien. Avec l'objectif de préserver la biodiversité, de restaurer les zones humides ainsi que la trame verte et bleue.",,biodiversite@iledefrance.fr,932b185c6d589cd9,permanent,permanent,True,
